KEY1;PAT_Seq_ID;Country;CROP_SEASON;SEASON_NO;OLD_PAT_ID;TRIAL_NAME;TRIAL_TYPE;TRIAL_INSTANCE;NOTES_4_EXCLUDE;Trial_Operator;Org_Partner;Org_Partner_Type;Org_Partner_Country;Org_Partner_Status;LOCATION_NAME;MACRO_REGION;LOCATION_ID;SITE_NAME;Org_Abbrev_3_letters;REP_NO;BLOCK_NO;PLOT_NO;ENTRY_NO;Crop_Variety;Commercial1_Commercial2;Control;PAT_GID;PL_EMERG_COUNT;PL_EMERG_PCT;FLW_DATE;FLW_DAYS;FLW_CL;Leaf_shape_R1;PUB_CL;MAT_DATE;MAT_DAYS;PL_Lodging;Podding_MAT;Pod_Shattering;R8_PL_Height;NET_PLOT_AREA;NET_PLOT_YLD;WGT_100_SEEDS;MOIST_PCT;GRAIN_YLD_13PCT;AGRONOMICS;R6_BB_Sev;R6_BP_Sev;R6_BS_Sev;R6_BTS_Sev;R6_CLB_Sev;R6_DM_Sev;R6_MLS_Sev;R6_FELS_Sev;R6_RLB_Sev;R6_RUST_Sev;R6_RUST_RRT;R6_Others_Sev;PROTEIN;OIL;Hilum;PLANT_DATE;HARV_DATE;SITE_LAT;SITE_LONG;SITE_ALT;IRRIGATION;TRIAL_STATUS;Org_Source;Org_Source_Type;Org_Source_Country;Org_Acronym
S21_2_ZW_CBI2Gwebi_CBI121075/6/22;-787716948;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;2;2;48;12;1075/6/2;;No;293;154;51;02/06/2022;52;White;;;4/24/2022;129;1;0;1;67;3,6;1689;15;9;4901,98;YES;3;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;Unknown;Unknown;Unknown;Unknown
S21_2_ZW_CBI2Gwebi_CBI20Bimha2;1632538172;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;2;2;49;20;Bimha;;Yes;136;99;33;02/10/2022;56;Purple;;;4/28/2022;133;1;0;1;58;3,6;1355;25;9;3928,29;YES;2;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;Agricultural Research Council (ARC);Public;South Africa;ARC (South Africa)
S21_2_ZW_CBI2Gwebi_CBI7SC1146/5/252;1817709685;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;2;2;50;7;SC1146/5/25;;No;175;157;52;2/23/2022;69;White;;;5/14/2022;149;2;0;1;88;3,6;1391;20;9;4050,42;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI17SBV150432;-1675800703;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;2;3;51;17;SBV15043;;No;236;130;43;02/06/2022;52;Purple;;;4/21/2022;126;1;0;1;63;3,6;1770;20;9;5170,98;YES;3;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;Klein Karoo Seed Marketing Zimbabwe (K2 Seed);Private;Zimbabwe;Klein Karoo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI27TGx 2033-36GZ2;2106751182;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;2;3;52;27;TGx 2033-36GZ;;No;288;126;42;2/16/2022;62;Purple;;;05/04/2022;139;3;0;1;102;3,6;1545;15;9;4503,78;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S21_2_ZW_CBI2Gwebi_CBI2SC SPIKE2;2129056591;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;2;3;53;2;SC SPIKE;;Yes;104;91;30;02/10/2022;56;Purple;;;05/07/2022;142;2;0;1;108;3,6;1312;20;9;3824,57;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI22TGx 2014-16FM2;-268960353;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;2;3;54;22;TGx 2014-16FM;;No;131;104;35;02/06/2022;52;White;;;4/29/2022;134;4;0;1;88;3,6;1211;15;8;3541,75;YES;3;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S21_2_ZW_CBI2Gwebi_CBI15Lundi2;-549714647;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;2;3;55;15;Lundi;;No;234;80;27;2/23/2022;69;Purple;;;05/07/2022;142;1;0;1;85;3,6;1717;25;9;5016,14;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;Klein Karoo Seed Marketing Zimbabwe (K2 Seed);Private;Zimbabwe;Klein Karoo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI16Opal2;202463921;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;2;3;56;16;Opal;;No;235;116;39;02/10/2022;56;Purple;;;4/28/2022;133;1;0;1;63;3,6;1770;20;9;5165,33;YES;2;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;Klein Karoo Seed Marketing Zimbabwe (K2 Seed);Private;Zimbabwe;Klein Karoo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI29TGx 2089-3FZ2;1677545306;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;2;3;57;29;TGx 2089-3FZ;;No;290;118;39;2/20/2022;66;White;;;05/04/2022;139;5;0;1;98;3,6;1105;15;10;3175,29;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S21_2_ZW_CBI2Gwebi_CBI1SC SERENADE2;-1983294176;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;2;3;58;1;SC SERENADE;;Yes;71;106;35;02/06/2022;52;White;;;4/28/2022;133;2;0;1;88;3,6;1704;15;9;4967,28;YES;2;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI28TGx 2076-15FZ2;256341795;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;2;3;59;28;TGx 2076-15FZ;;No;289;135;45;2/23/2022;69;Purple;;;05/01/2022;136;3;0;1;73;3,6;1220;20;9;3552,49;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S21_2_ZW_CBI2Gwebi_CBI4S1150/5/222;-1446869403;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;2;3;60;4;S1150/5/22;;No;92;128;43;02/12/2022;58;Purple;;;05/03/2022;138;2;0;1;77;3,6;557;25;9;1627,25;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI26TGx 2033-25GZ3;422773541;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;1;61;26;TGx 2033-25GZ;;No;287;147;49;2/22/2022;68;Purple;;;05/06/2022;141;5;0;1;87;3,6;1428;15;8;4176,4;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S21_2_ZW_CBI2Gwebi_CBI5S1180/5/543;1567257717;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;1;62;5;S1180/5/54;;No;124;169;56;2/16/2022;62;Purple;;;05/06/2022;141;2;0;1;78;3,6;1697;20;8;4963,13;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI17SBV150433;894413973;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;1;63;17;SBV15043;;No;236;139;46;02/06/2022;52;Purple;;;4/23/2022;128;1;0;1;55;3,6;2226;25;9;6460,52;YES;2;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;Klein Karoo Seed Marketing Zimbabwe (K2 Seed);Private;Zimbabwe;Klein Karoo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI15Lundi3;521932729;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;1;64;15;Lundi;;No;234;124;41;2/14/2022;60;Purple;;;05/07/2022;142;1;0;1;92;3,6;1632;15;9;4752,18;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;Klein Karoo Seed Marketing Zimbabwe (K2 Seed);Private;Zimbabwe;Klein Karoo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI121075/6/23;-1156121523;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;1;65;12;1075/6/2;;No;293;159;53;02/08/2022;54;White;;;4/24/2022;129;1;0;1;62;3,6;1739;20;9;5074,86;YES;2;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;Unknown;Unknown;Unknown;Unknown
S21_2_ZW_CBI2Gwebi_CBI30TGx 2089-8FZ3;-1469481295;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;1;66;30;TGx 2089-8FZ;;No;291;37;12;2/22/2022;68;White;;;05/08/2022;143;5;0;1;95;3,6;988;15;8;2889,55;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S21_2_ZW_CBI2Gwebi_CBI4S1150/5/223;953710594;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;1;67;4;S1150/5/22;;No;92;149;50;02/10/2022;56;Purple;;;05/01/2022;136;1;0;1;103;3,6;2037;20;9;5905,48;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI8S1239/6/1353;606569418;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;1;68;8;S1239/6/135;;No;253;79;26;02/10/2022;56;Purple;;;05/01/2022;136;2;0;1;100;3,6;1717;15;9;4972,28;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI21Mhembwe3;-1460346621;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;1;69;21;Mhembwe;;Yes;142;136;45;02/06/2022;52;Mixed;;;4/25/2022;130;1;0;1;60;3,6;1826;15;9;5334,58;YES;3;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;Crop Breeding Institute (CBI);Public;Zimbabwe;CBI (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI1SC SERENADE3;876914112;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;1;70;1;SC SERENADE;;Yes;71;153;51;02/08/2022;54;White;;;4/25/2022;130;3;0;1;85;3,6;1851;20;9;5401,7;YES;3;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI25TGx 2033-103GZ3;1714948760;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;2;71;25;TGx 2033-103GZ;;No;286;147;49;2/25/2022;71;Purple;;;05/07/2022;142;4;0;1;108;3,6;1404;15;9;4065,86;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S21_2_ZW_CBI2Gwebi_CBI27TGx 2033-36GZ3;-348061065;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;2;72;27;TGx 2033-36GZ;;No;288;136;45;2/14/2022;60;Purple;;;05/02/2022;137;2;0;1;90;3,6;1716;25;9;5007,74;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S21_2_ZW_CBI2Gwebi_CBI20Bimha3;961665302;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;2;73;20;Bimha;;Yes;136;117;39;02/10/2022;56;Purple;;;5/24/2022;159;1;0;1;63;3,6;1488;20;9;4332,87;YES;2;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;Agricultural Research Council (ARC);Public;South Africa;ARC (South Africa)
S21_2_ZW_CBI2Gwebi_CBI14SBV150623;-848979608;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;2;74;14;SBV15062;;No;237;142;47;02/08/2022;54;Purple;;;05/01/2022;136;1;0;1;60;3,6;1816;15;8;5316,96;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;Klein Karoo Seed Marketing Zimbabwe (K2 Seed);Private;Zimbabwe;Klein Karoo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI10S1240/6/2883;872397997;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;2;75;10;S1240/6/288;;No;209;95;32;2/23/2022;69;White;;;05/11/2022;146;1;0;1;77;3,6;1872;15;9;5445,06;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI22TGx 2014-16FM3;1830199096;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;2;76;22;TGx 2014-16FM;;No;131;117;39;02/08/2022;54;White;;;4/28/2022;133;5;0;1;88;3,6;1314;15;9;3805,23;YES;3;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S21_2_ZW_CBI2Gwebi_CBI2SC SPIKE3;1941098978;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;2;77;2;SC SPIKE;;Yes;104;89;30;02/10/2022;56;Purple;;;05/07/2022;142;1;0;1;105;3,6;1569;20;9;4558,72;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI13Pan 18673;-1843735292;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;2;78;13;Pan 1867;;No;238;53;18;2/16/2022;62;Purple;;;4/29/2022;134;2;0;1;78;3,6;1728;25;9;5037,24;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;CORTEVA/Pannar;Private;Zambia;CORTEVA/Pannar (Zambia)
S21_2_ZW_CBI2Gwebi_CBI7SC1146/5/253;-1978718287;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;2;79;7;SC1146/5/25;;No;175;155;52;2/25/2022;71;Purple;;;5/14/2022;149;2;0;1;100;3,6;1896;15;9;5539,08;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI11SI273/6/653;-1773579273;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;2;80;11;SI273/6/65;;No;292;151;50;02/12/2022;58;Purple;;;05/01/2022;136;2;0;1;90;3,6;1865;15;9;5430,65;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI24TGx 2020-1GZ3;1038842143;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;3;81;24;TGx 2020-1GZ;;No;258;184;61;2/27/2022;73;Mixed;;;05/01/2022;136;5;0;1;93;3,6;1220;15;8;3568,07;YES;2;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S21_2_ZW_CBI2Gwebi_CBI18CBI1055/6/63;-1252433296;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;3;82;18;CBI1055/6/6;;No;206;39;13;02/11/2022;57;White;;;4/27/2022;132;1;0;1;47;3,6;1056;20;9;3064,83;YES;2;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;Crop Breeding Institute (CBI);Public;Zimbabwe;CBI (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI29TGx 2089-3FZ3;-867657960;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;3;83;29;TGx 2089-3FZ;;No;290;89;30;2/14/2022;60;White;;;05/06/2022;141;4;0;1;98;3,6;1143;15;10;3284,48;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S21_2_ZW_CBI2Gwebi_CBI9S1219/6/1163;-588918194;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;3;84;9;S1219/6/116;;No;208;81;27;2/14/2022;60;Purple;;;05/06/2022;141;1;0;1;63;3,6;1782;15;9;5200,34;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S21_2_ZW_CBI2Gwebi_CBI28TGx 2076-15FZ3;258826167;Zimbabwe;2021;2;;S21_2_ZW_CBI2;On Station;PAVT_2;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Gwebi_CBI;ME1;;Gwebi Variety Testing Center;CBI;3;3;85;28;TGx 2076-15FZ;;No;289;121;40;2/25/2022;71;Purple;;;05/02/2022;137;4;0;1;80;3,6;1687;15;8;4933,88;YES;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;12/16/2021;5/16/2022;-17,48;30,32;1438;Rainfed + Supplementary;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
